stem,change,source_id,target_id,attribution
44b6_12dfb391,added,50829,7236,UNKNOWN
44b6_12dfb391,added,50830,50831,UNKNOWN
44b6_12dfb391,added,50831,10257,UNKNOWN
44b6_12dfb391,added,50832,50833,UNKNOWN
44b6_12dfb391,added,50833,28947,UNKNOWN
44b6_12dfb391,added,50834,50835,UNKNOWN
44b6_12dfb391,added,50835,32509,UNKNOWN
44b6_12dfb391,added,50836,50837,UNKNOWN
44b6_12dfb391,added,50837,36468,UNKNOWN
44b6_12dfb391,added,50838,50839,UNKNOWN
44b6_12dfb391,added,50839,45579,UNKNOWN
44b6_12dfb391,added,50840,50841,UNKNOWN
44b6_12dfb391,added,50841,45972,UNKNOWN
44b6_12dfb391,added,50842,50843,UNKNOWN
44b6_12dfb391,added,50843,47520,UNKNOWN
44b6_12dfb391,added,50844,50845,UNKNOWN
44b6_12dfb391,added,50845,48260,UNKNOWN
44b6_12dfb391,added,50846,50847,UNKNOWN
44b6_12dfb391,added,50847,16332,UNKNOWN
44b6_12dfb391,added,50848,50849,UNKNOWN
44b6_12dfb391,added,50849,4820,UNKNOWN
44b6_12dfb391,added,50850,50851,UNKNOWN
44b6_12dfb391,added,50851,5493,UNKNOWN
44b6_12dfb391,added,50852,50853,UNKNOWN
44b6_12dfb391,added,50853,21154,UNKNOWN
44b6_12dfb391,added,50854,50855,UNKNOWN
44b6_12dfb391,added,50855,22372,UNKNOWN
44b6_12dfb391,added,50856,50857,UNKNOWN
44b6_12dfb391,added,50857,27463,UNKNOWN
44b6_12dfb391,added,50858,50859,UNKNOWN
44b6_12dfb391,added,50859,35021,UNKNOWN
44b6_12dfb391,added,50860,50861,UNKNOWN
44b6_12dfb391,added,50861,43715,UNKNOWN
44b6_12dfb391,added,50862,50863,UNKNOWN
44b6_12dfb391,added,50863,19791,UNKNOWN
44b6_12dfb391,added,50864,50865,UNKNOWN
44b6_12dfb391,added,50865,22175,UNKNOWN
44b6_12dfb391,added,50866,50867,UNKNOWN
44b6_12dfb391,added,50867,8530,UNKNOWN
44b6_12dfb391,added,50868,50869,UNKNOWN
44b6_12dfb391,added,50869,9710,UNKNOWN
44b6_12dfb391,added,50870,50871,UNKNOWN
44b6_12dfb391,added,50871,17878,UNKNOWN
44b6_12dfb391,added,50872,50873,UNKNOWN
44b6_12dfb391,added,50873,31751,UNKNOWN
44b6_12dfb391,added,50874,50875,UNKNOWN
44b6_12dfb391,added,50875,39008,UNKNOWN
44b6_12dfb391,added,50876,50877,UNKNOWN
44b6_12dfb391,added,50877,41362,UNKNOWN
44b6_12dfb391,added,50878,50879,UNKNOWN
44b6_12dfb391,added,50879,28638,UNKNOWN
44b6_12dfb391,added,50880,50881,UNKNOWN
44b6_12dfb391,added,50881,37009,UNKNOWN
44b6_12dfb391,added,50882,50883,UNKNOWN
44b6_12dfb391,added,50883,43500,UNKNOWN
44b6_12dfb391,added,50884,50885,UNKNOWN
44b6_12dfb391,added,50885,13938,UNKNOWN
44b6_12dfb391,added,50886,50887,UNKNOWN
44b6_12dfb391,added,50887,15526,UNKNOWN
44b6_12dfb391,added,50888,50889,UNKNOWN
44b6_12dfb391,added,50889,34624,UNKNOWN
44b6_12dfb391,added,50890,50891,UNKNOWN
44b6_12dfb391,added,50891,40611,UNKNOWN
44b6_12dfb391,added,50892,50893,UNKNOWN
44b6_12dfb391,added,50893,23260,UNKNOWN
44b6_12dfb391,added,50894,50895,UNKNOWN
44b6_12dfb391,added,50895,24001,UNKNOWN
44b6_12dfb391,added,50896,50897,UNKNOWN
44b6_12dfb391,added,50897,24370,UNKNOWN
44b6_12dfb391,added,50898,50899,UNKNOWN
44b6_12dfb391,added,50899,29830,UNKNOWN
44b6_12dfb391,added,50900,50901,UNKNOWN
44b6_12dfb391,added,50901,48134,UNKNOWN
44b6_12dfb391,added,50902,50903,UNKNOWN
44b6_12dfb391,added,50903,11131,UNKNOWN
44b6_12dfb391,added,50904,50905,UNKNOWN
44b6_12dfb391,added,50905,12590,UNKNOWN
44b6_12dfb391,added,50906,50907,UNKNOWN
44b6_12dfb391,added,50907,4148,UNKNOWN
44b6_12dfb391,added,50908,50909,UNKNOWN
44b6_12dfb391,added,50909,12073,UNKNOWN
44b6_12dfb391,added,50910,50911,UNKNOWN
44b6_12dfb391,added,50911,4557,UNKNOWN
44b6_12dfb391,added,50912,50913,UNKNOWN
44b6_12dfb391,added,50913,45054,UNKNOWN
44b6_12dfb391,added,50914,50915,UNKNOWN
44b6_12dfb391,added,50915,39452,UNKNOWN
44b6_12dfb391,added,50916,50917,UNKNOWN
44b6_12dfb391,added,50917,26153,UNKNOWN
44b6_12dfb391,added,50918,50919,UNKNOWN
44b6_12dfb391,added,50919,44689,UNKNOWN
44b6_12dfb391,added,50920,50921,UNKNOWN
44b6_12dfb391,added,50921,14883,UNKNOWN
44b6_12dfb391,added,50922,50923,UNKNOWN
44b6_12dfb391,added,50923,37521,UNKNOWN
44b6_12dfb391,added,50924,50925,UNKNOWN
44b6_12dfb391,added,50925,46639,UNKNOWN
44b6_12dfb391,added,50926,50927,UNKNOWN
44b6_12dfb391,added,50927,9574,UNKNOWN
44b6_12dfb391,added,50928,50929,UNKNOWN
44b6_12dfb391,added,50929,6113,UNKNOWN
44b6_12dfb391,added,50930,50931,UNKNOWN
44b6_12dfb391,added,50931,27155,UNKNOWN
44b6_12dfb391,added,50932,50933,UNKNOWN
44b6_12dfb391,added,50933,7482,UNKNOWN
44b6_12dfb391,added,50934,50935,UNKNOWN
44b6_12dfb391,added,50935,18482,UNKNOWN
44b6_12dfb391,added,50936,50937,UNKNOWN
44b6_12dfb391,added,50937,19336,UNKNOWN
44b6_12dfb391,added,50938,50939,UNKNOWN
44b6_12dfb391,added,50939,32036,UNKNOWN
44b6_12dfb391,added,50940,50941,UNKNOWN
44b6_12dfb391,added,50941,23433,UNKNOWN
44b6_12dfb391,added,50942,50943,UNKNOWN
44b6_12dfb391,added,50943,36328,UNKNOWN
44b6_12dfb391,added,50944,50945,UNKNOWN
44b6_12dfb391,added,50945,17219,UNKNOWN
44b6_12dfb391,added,50946,50947,UNKNOWN
44b6_12dfb391,added,50947,6789,UNKNOWN
44b6_12dfb391,added,50948,50949,UNKNOWN
44b6_12dfb391,added,50949,31311,UNKNOWN
44b6_12dfb391,added,50950,50951,UNKNOWN
44b6_12dfb391,added,50951,41657,UNKNOWN
44b6_12dfb391,added,50952,50953,UNKNOWN
44b6_12dfb391,added,50953,40333,UNKNOWN
44b6_12dfb391,added,50954,50955,UNKNOWN
44b6_12dfb391,added,50955,20719,UNKNOWN
44b6_267148e4,removed,762,26786,UNKNOWN
44b6_267148e4,removed,786,995,UNKNOWN
44b6_267148e4,removed,1277,1485,UNKNOWN
44b6_267148e4,removed,1485,1704,UNKNOWN
44b6_267148e4,removed,1704,1914,UNKNOWN
44b6_267148e4,removed,1860,2083,UNKNOWN
44b6_267148e4,removed,1914,2136,UNKNOWN
44b6_267148e4,removed,1976,2206,UNKNOWN
44b6_267148e4,removed,1997,2248,UNKNOWN
44b6_267148e4,removed,2044,2277,UNKNOWN
44b6_267148e4,removed,2054,2291,UNKNOWN
44b6_267148e4,removed,2075,2311,UNKNOWN
44b6_267148e4,removed,2078,2304,UNKNOWN
44b6_267148e4,removed,2084,2321,UNKNOWN
44b6_267148e4,removed,2089,2322,UNKNOWN
44b6_267148e4,removed,2098,2335,UNKNOWN
44b6_267148e4,removed,2103,2348,UNKNOWN
44b6_267148e4,removed,2105,2329,UNKNOWN
44b6_267148e4,removed,2106,2369,UNKNOWN
44b6_267148e4,removed,2126,2359,UNKNOWN
44b6_267148e4,removed,2129,2355,UNKNOWN
44b6_267148e4,removed,2136,2357,UNKNOWN
44b6_267148e4,removed,2138,2386,UNKNOWN
44b6_267148e4,removed,2140,2381,UNKNOWN
44b6_267148e4,removed,2141,2380,UNKNOWN
44b6_267148e4,removed,2142,2368,UNKNOWN
44b6_267148e4,removed,2148,2387,UNKNOWN
44b6_267148e4,removed,2155,2378,UNKNOWN
44b6_267148e4,removed,2173,2418,UNKNOWN
44b6_267148e4,removed,2176,26579,UNKNOWN
44b6_267148e4,removed,2192,2425,UNKNOWN
44b6_267148e4,removed,2206,2441,UNKNOWN
44b6_267148e4,removed,2237,2458,UNKNOWN
44b6_267148e4,removed,2242,2479,UNKNOWN
44b6_267148e4,removed,2245,2475,UNKNOWN
44b6_267148e4,removed,2248,2476,UNKNOWN
44b6_267148e4,removed,2259,26766,UNKNOWN
44b6_267148e4,removed,2281,2507,UNKNOWN
44b6_267148e4,removed,2291,2526,UNKNOWN
44b6_267148e4,removed,2399,2644,UNKNOWN
44b6_267148e4,removed,2422,26828,UNKNOWN
44b6_267148e4,removed,2441,2671,UNKNOWN
44b6_267148e4,removed,2443,2685,UNKNOWN
44b6_267148e4,removed,2472,26582,UNKNOWN
44b6_267148e4,removed,2476,2700,UNKNOWN
44b6_267148e4,removed,2526,2749,UNKNOWN
44b6_267148e4,removed,2574,2807,UNKNOWN
44b6_267148e4,removed,2582,2802,UNKNOWN
44b6_267148e4,removed,2671,2895,UNKNOWN
44b6_267148e4,removed,2700,2932,UNKNOWN
44b6_267148e4,removed,2761,2994,UNKNOWN
44b6_267148e4,removed,2771,3016,UNKNOWN
44b6_267148e4,removed,2776,3013,UNKNOWN
44b6_267148e4,removed,2779,3010,UNKNOWN
44b6_267148e4,removed,2792,3024,UNKNOWN
44b6_267148e4,removed,2813,3062,UNKNOWN
44b6_267148e4,removed,2820,3052,UNKNOWN
44b6_267148e4,removed,2824,3074,UNKNOWN
44b6_267148e4,removed,2825,3059,UNKNOWN
44b6_267148e4,removed,2827,3078,UNKNOWN
44b6_267148e4,removed,2830,3060,UNKNOWN
44b6_267148e4,removed,2842,3085,UNKNOWN
44b6_267148e4,removed,2860,3091,UNKNOWN
44b6_267148e4,removed,2864,3102,UNKNOWN
44b6_267148e4,removed,2865,3097,UNKNOWN
44b6_267148e4,removed,2877,3129,UNKNOWN
44b6_267148e4,removed,2879,3115,UNKNOWN
44b6_267148e4,removed,2883,3117,UNKNOWN
44b6_267148e4,removed,2887,3145,UNKNOWN
44b6_267148e4,removed,2893,3127,UNKNOWN
44b6_267148e4,removed,2894,3155,UNKNOWN
44b6_267148e4,removed,2895,3139,UNKNOWN
44b6_267148e4,removed,2898,3132,UNKNOWN
44b6_267148e4,removed,2899,3138,UNKNOWN
44b6_267148e4,removed,2904,3137,UNKNOWN
44b6_267148e4,removed,2908,3164,UNKNOWN
44b6_267148e4,removed,2913,3173,UNKNOWN
44b6_267148e4,removed,2928,3168,UNKNOWN
44b6_267148e4,removed,2935,3170,UNKNOWN
44b6_267148e4,removed,2941,3183,UNKNOWN
44b6_267148e4,removed,2942,3172,UNKNOWN
44b6_267148e4,removed,2948,3177,UNKNOWN
44b6_267148e4,removed,2949,3184,UNKNOWN
44b6_267148e4,removed,2950,3189,UNKNOWN
44b6_267148e4,removed,3178,3416,UNKNOWN
44b6_267148e4,removed,3558,26585,UNKNOWN
44b6_267148e4,removed,3653,26746,TP
44b6_267148e4,removed,3862,26586,UNKNOWN
44b6_267148e4,removed,3887,26587,UNKNOWN
44b6_267148e4,removed,3935,26588,UNKNOWN
44b6_267148e4,removed,3954,26832,UNKNOWN
44b6_267148e4,removed,4050,4302,UNKNOWN
44b6_267148e4,removed,4210,26589,UNKNOWN
44b6_267148e4,removed,4220,26590,UNKNOWN
44b6_267148e4,removed,4360,26796,UNKNOWN
44b6_267148e4,removed,4509,4802,UNKNOWN
44b6_267148e4,removed,4543,26752,UNKNOWN
44b6_267148e4,removed,4630,4923,UNKNOWN
44b6_267148e4,removed,4652,4933,UNKNOWN
44b6_267148e4,removed,4767,5048,UNKNOWN
44b6_267148e4,removed,4933,5213,UNKNOWN
44b6_267148e4,removed,4982,26780,UNKNOWN
44b6_267148e4,removed,5076,26758,UNKNOWN
44b6_267148e4,removed,5586,5876,UNKNOWN
44b6_267148e4,removed,5612,26814,UNKNOWN
44b6_267148e4,removed,5658,5946,UNKNOWN
44b6_267148e4,removed,5946,6230,UNKNOWN
44b6_267148e4,removed,6230,6532,UNKNOWN
44b6_267148e4,removed,6409,6722,UNKNOWN
44b6_267148e4,removed,6532,6834,UNKNOWN
44b6_267148e4,removed,6561,26768,UNKNOWN
44b6_267148e4,removed,6990,26601,UNKNOWN
44b6_267148e4,removed,7104,7413,UNKNOWN
44b6_267148e4,removed,7115,26602,UNKNOWN
44b6_267148e4,removed,7118,26603,UNKNOWN
44b6_267148e4,removed,7122,26605,UNKNOWN
44b6_267148e4,removed,7127,7434,UNKNOWN
44b6_267148e4,removed,7133,7441,UNKNOWN
44b6_267148e4,removed,7136,26606,UNKNOWN
44b6_267148e4,removed,7140,7448,UNKNOWN
44b6_267148e4,removed,7142,7452,UNKNOWN
44b6_267148e4,removed,7142,7453,UNKNOWN
44b6_267148e4,removed,7143,26607,UNKNOWN
44b6_267148e4,removed,7144,26608,UNKNOWN
44b6_267148e4,removed,7159,7476,UNKNOWN
44b6_267148e4,removed,7168,26818,UNKNOWN
44b6_267148e4,removed,7169,26611,UNKNOWN
44b6_267148e4,removed,7171,26612,UNKNOWN
44b6_267148e4,removed,7174,26614,UNKNOWN
44b6_267148e4,removed,7181,26615,UNKNOWN
44b6_267148e4,removed,7184,7485,UNKNOWN
44b6_267148e4,removed,7196,7507,UNKNOWN
44b6_267148e4,removed,7198,7513,UNKNOWN
44b6_267148e4,removed,7204,7523,UNKNOWN
44b6_267148e4,removed,7234,7527,UNKNOWN
44b6_267148e4,removed,7246,26619,UNKNOWN
44b6_267148e4,removed,7247,7581,UNKNOWN
44b6_267148e4,removed,7259,26621,UNKNOWN
44b6_267148e4,removed,7266,7564,UNKNOWN
44b6_267148e4,removed,7285,26622,UNKNOWN
44b6_267148e4,removed,7286,7600,UNKNOWN
44b6_267148e4,removed,7298,7599,UNKNOWN
44b6_267148e4,removed,7326,7638,UNKNOWN
44b6_267148e4,removed,7327,26623,UNKNOWN
44b6_267148e4,removed,7343,7647,UNKNOWN
44b6_267148e4,removed,7444,7767,UNKNOWN
44b6_267148e4,removed,7446,7752,UNKNOWN
44b6_267148e4,removed,7448,7755,UNKNOWN
44b6_267148e4,removed,7453,7768,UNKNOWN
44b6_267148e4,removed,7462,7749,UNKNOWN
44b6_267148e4,removed,7465,7753,UNKNOWN
44b6_267148e4,removed,7471,7765,UNKNOWN
44b6_267148e4,removed,7479,7789,UNKNOWN
44b6_267148e4,removed,7481,7780,UNKNOWN
44b6_267148e4,removed,7486,7801,UNKNOWN
44b6_267148e4,removed,7499,7794,UNKNOWN
44b6_267148e4,removed,7509,7811,UNKNOWN
44b6_267148e4,removed,7518,7838,UNKNOWN
44b6_267148e4,removed,7524,7829,TP
44b6_267148e4,removed,7526,7819,UNKNOWN
44b6_267148e4,removed,7530,7835,UNKNOWN
44b6_267148e4,removed,7543,7843,UNKNOWN
44b6_267148e4,removed,7569,7891,UNKNOWN
44b6_267148e4,removed,7581,7876,UNKNOWN
44b6_267148e4,removed,7593,7897,UNKNOWN
44b6_267148e4,removed,7594,7900,UNKNOWN
44b6_267148e4,removed,7627,7922,UNKNOWN
44b6_267148e4,removed,7630,7938,UNKNOWN
44b6_267148e4,removed,7638,7944,UNKNOWN
44b6_267148e4,removed,7647,7954,UNKNOWN
44b6_267148e4,removed,7648,7985,UNKNOWN
44b6_267148e4,removed,7650,7943,UNKNOWN
44b6_267148e4,removed,7652,7970,UNKNOWN
44b6_267148e4,removed,7657,7958,UNKNOWN
44b6_267148e4,removed,7661,7959,UNKNOWN
44b6_267148e4,removed,7673,7993,UNKNOWN
44b6_267148e4,removed,7863,26624,UNKNOWN
44b6_267148e4,removed,7884,8203,UNKNOWN
44b6_267148e4,removed,7922,26798,UNKNOWN
44b6_267148e4,removed,8123,26784,UNKNOWN
44b6_267148e4,removed,8489,26760,UNKNOWN
44b6_267148e4,removed,8601,8909,UNKNOWN
44b6_267148e4,removed,9108,26625,UNKNOWN
44b6_267148e4,removed,9205,9518,UNKNOWN
44b6_267148e4,removed,9293,9624,UNKNOWN
44b6_267148e4,removed,9315,9643,UNKNOWN
44b6_267148e4,removed,9325,26830,UNKNOWN
44b6_267148e4,removed,9334,9637,UNKNOWN
44b6_267148e4,removed,9340,9653,UNKNOWN
44b6_267148e4,removed,9364,9685,UNKNOWN
44b6_267148e4,removed,9430,9751,UNKNOWN
44b6_267148e4,removed,9468,9807,UNKNOWN
44b6_267148e4,removed,9490,9812,UNKNOWN
44b6_267148e4,removed,9518,9850,UNKNOWN
44b6_267148e4,removed,9566,9877,UNKNOWN
44b6_267148e4,removed,9567,9884,UNKNOWN
44b6_267148e4,removed,9597,9907,UNKNOWN
44b6_267148e4,removed,9818,10166,UNKNOWN
44b6_267148e4,removed,9850,10187,UNKNOWN
44b6_267148e4,removed,9858,26776,UNKNOWN
44b6_267148e4,removed,10018,10360,UNKNOWN
44b6_267148e4,removed,10072,26628,UNKNOWN
44b6_267148e4,removed,10166,10484,UNKNOWN
44b6_267148e4,removed,10170,26629,UNKNOWN
44b6_267148e4,removed,10186,10521,UNKNOWN
44b6_267148e4,removed,10221,26630,UNKNOWN
44b6_267148e4,removed,10246,26631,UNKNOWN
44b6_267148e4,removed,10267,10593,UNKNOWN
44b6_267148e4,removed,10285,10616,UNKNOWN
44b6_267148e4,removed,10287,10596,UNKNOWN
44b6_267148e4,removed,10292,10619,UNKNOWN
44b6_267148e4,removed,10293,10592,UNKNOWN
44b6_267148e4,removed,10294,10624,UNKNOWN
44b6_267148e4,removed,10302,10599,UNKNOWN
44b6_267148e4,removed,10304,10648,UNKNOWN
44b6_267148e4,removed,10306,10629,UNKNOWN
44b6_267148e4,removed,10307,10589,UNKNOWN
44b6_267148e4,removed,10313,10627,UNKNOWN
44b6_267148e4,removed,10317,10637,UNKNOWN
44b6_267148e4,removed,10322,10647,UNKNOWN
44b6_267148e4,removed,10326,10641,UNKNOWN
44b6_267148e4,removed,10328,10664,UNKNOWN
44b6_267148e4,removed,10329,10645,UNKNOWN
44b6_267148e4,removed,10359,10672,UNKNOWN
44b6_267148e4,removed,10384,10723,UNKNOWN
44b6_267148e4,removed,10408,10731,UNKNOWN
44b6_267148e4,removed,10414,10725,UNKNOWN
44b6_267148e4,removed,10416,10739,UNKNOWN
44b6_267148e4,removed,10436,10763,UNKNOWN
44b6_267148e4,removed,10444,10779,UNKNOWN
44b6_267148e4,removed,10454,10786,UNKNOWN
44b6_267148e4,removed,10472,10798,UNKNOWN
44b6_267148e4,removed,10478,10788,UNKNOWN
44b6_267148e4,removed,10484,10803,UNKNOWN
44b6_267148e4,removed,10512,10835,UNKNOWN
44b6_267148e4,removed,10513,26756,UNKNOWN
44b6_267148e4,removed,10537,10870,UNKNOWN
44b6_267148e4,removed,10540,10880,UNKNOWN
44b6_267148e4,removed,10549,10890,UNKNOWN
44b6_267148e4,removed,10551,26633,UNKNOWN
44b6_267148e4,removed,10703,11021,UNKNOWN
44b6_267148e4,removed,10786,11104,UNKNOWN
44b6_267148e4,removed,10788,11105,UNKNOWN
44b6_267148e4,removed,11021,11343,UNKNOWN
44b6_267148e4,removed,11037,11352,UNKNOWN
44b6_267148e4,removed,11077,11387,UNKNOWN
44b6_267148e4,removed,11085,11403,UNKNOWN
44b6_267148e4,removed,11104,11424,UNKNOWN
44b6_267148e4,removed,11105,11428,UNKNOWN
44b6_267148e4,removed,11157,11468,UNKNOWN
44b6_267148e4,removed,11337,26808,UNKNOWN
44b6_267148e4,removed,11343,11661,UNKNOWN
44b6_267148e4,removed,11344,26634,UNKNOWN
44b6_267148e4,removed,11352,11670,UNKNOWN
44b6_267148e4,removed,11387,11708,UNKNOWN
44b6_267148e4,removed,11424,11750,UNKNOWN
44b6_267148e4,removed,11428,11752,UNKNOWN
44b6_267148e4,removed,11468,11782,UNKNOWN
44b6_267148e4,removed,11568,11912,UNKNOWN
44b6_267148e4,removed,11578,11890,UNKNOWN
44b6_267148e4,removed,11583,26810,UNKNOWN
44b6_267148e4,removed,11590,11911,UNKNOWN
44b6_267148e4,removed,11618,11950,UNKNOWN
44b6_267148e4,removed,11619,11938,UNKNOWN
44b6_267148e4,removed,11628,11930,UNKNOWN
44b6_267148e4,removed,11638,11963,UNKNOWN
44b6_267148e4,removed,11639,11947,UNKNOWN
44b6_267148e4,removed,11646,11954,UNKNOWN
44b6_267148e4,removed,11661,11986,UNKNOWN
44b6_267148e4,removed,11670,11996,UNKNOWN
44b6_267148e4,removed,11700,12016,UNKNOWN
44b6_267148e4,removed,11737,12056,UNKNOWN
44b6_267148e4,removed,11752,12078,UNKNOWN
44b6_267148e4,removed,11782,12096,UNKNOWN
44b6_267148e4,removed,11888,12199,UNKNOWN
44b6_267148e4,removed,11889,12227,UNKNOWN
44b6_267148e4,removed,11904,12222,UNKNOWN
44b6_267148e4,removed,11907,12242,UNKNOWN
44b6_267148e4,removed,11912,12229,UNKNOWN
44b6_267148e4,removed,11916,12239,UNKNOWN
44b6_267148e4,removed,11919,12201,UNKNOWN
44b6_267148e4,removed,11933,12265,UNKNOWN
44b6_267148e4,removed,11935,12258,UNKNOWN
44b6_267148e4,removed,11942,12268,UNKNOWN
44b6_267148e4,removed,11946,26642,UNKNOWN
44b6_267148e4,removed,11948,26643,UNKNOWN
44b6_267148e4,removed,11950,26644,UNKNOWN
44b6_267148e4,removed,11958,26645,UNKNOWN
44b6_267148e4,removed,11961,12288,UNKNOWN
44b6_267148e4,removed,11964,12284,UNKNOWN
44b6_267148e4,removed,11986,12300,UNKNOWN
44b6_267148e4,removed,11991,12317,UNKNOWN
44b6_267148e4,removed,11995,12327,UNKNOWN
44b6_267148e4,removed,11996,12316,UNKNOWN
44b6_267148e4,removed,12005,12322,UNKNOWN
44b6_267148e4,removed,12012,26646,UNKNOWN
44b6_267148e4,removed,12015,12342,UNKNOWN
44b6_267148e4,removed,12022,12346,UNKNOWN
44b6_267148e4,removed,12025,12343,UNKNOWN
44b6_267148e4,removed,12026,12344,UNKNOWN
44b6_267148e4,removed,12028,12352,UNKNOWN
44b6_267148e4,removed,12038,12367,UNKNOWN
44b6_267148e4,removed,12055,12357,UNKNOWN
44b6_267148e4,removed,12057,12375,UNKNOWN
44b6_267148e4,removed,12064,12374,UNKNOWN
44b6_267148e4,removed,12066,12376,UNKNOWN
44b6_267148e4,removed,12073,12384,UNKNOWN
44b6_267148e4,removed,12076,12385,UNKNOWN
44b6_267148e4,removed,12088,12392,UNKNOWN
44b6_267148e4,removed,12090,12398,UNKNOWN
44b6_267148e4,removed,12091,26648,UNKNOWN
44b6_267148e4,removed,12092,12395,UNKNOWN
44b6_267148e4,removed,12095,12402,UNKNOWN
44b6_267148e4,removed,12096,12400,UNKNOWN
44b6_267148e4,removed,12101,12401,UNKNOWN
44b6_267148e4,removed,12105,12411,UNKNOWN
44b6_267148e4,removed,12165,12451,UNKNOWN
44b6_267148e4,removed,12183,26748,UNKNOWN
44b6_267148e4,removed,12200,12499,UNKNOWN
44b6_267148e4,removed,12227,12468,UNKNOWN
44b6_267148e4,removed,12234,12470,UNKNOWN
44b6_267148e4,removed,12239,12505,UNKNOWN
44b6_267148e4,removed,12241,12518,UNKNOWN
44b6_267148e4,removed,12252,12520,UNKNOWN
44b6_267148e4,removed,12260,12533,UNKNOWN
44b6_267148e4,removed,12265,12524,UNKNOWN
44b6_267148e4,removed,12280,12529,UNKNOWN
44b6_267148e4,removed,12291,12543,UNKNOWN
44b6_267148e4,removed,12310,12585,UNKNOWN
44b6_267148e4,removed,12322,26772,UNKNOWN
44b6_267148e4,removed,12323,12584,UNKNOWN
44b6_267148e4,removed,12326,12593,UNKNOWN
44b6_267148e4,removed,12395,12669,UNKNOWN
44b6_267148e4,removed,12402,12714,UNKNOWN
44b6_267148e4,removed,12524,12845,UNKNOWN
44b6_267148e4,removed,12530,26762,UNKNOWN
44b6_267148e4,removed,12557,12879,UNKNOWN
44b6_267148e4,removed,12573,12890,UNKNOWN
44b6_267148e4,removed,12582,12911,UNKNOWN
44b6_267148e4,removed,12585,26649,UNKNOWN
44b6_267148e4,removed,12590,26650,UNKNOWN
44b6_267148e4,removed,12602,26651,UNKNOWN
44b6_267148e4,removed,12608,26652,UNKNOWN
44b6_267148e4,removed,12611,26654,UNKNOWN
44b6_267148e4,removed,12621,12917,UNKNOWN
44b6_267148e4,removed,12622,12922,UNKNOWN
44b6_267148e4,removed,12626,12941,UNKNOWN
44b6_267148e4,removed,12634,26655,UNKNOWN
44b6_267148e4,removed,12656,26656,UNKNOWN
44b6_267148e4,removed,12667,26657,UNKNOWN
44b6_267148e4,removed,12675,26659,UNKNOWN
44b6_267148e4,removed,12678,26660,UNKNOWN
44b6_267148e4,removed,12690,26661,UNKNOWN
44b6_267148e4,removed,12704,26663,UNKNOWN
44b6_267148e4,removed,12706,26664,UNKNOWN
44b6_267148e4,removed,12722,26665,UNKNOWN
44b6_267148e4,removed,12728,26666,UNKNOWN
44b6_267148e4,removed,12743,13015,UNKNOWN
44b6_267148e4,removed,12744,26667,UNKNOWN
44b6_267148e4,removed,12751,26668,UNKNOWN
44b6_267148e4,removed,12764,26670,UNKNOWN
44b6_267148e4,removed,12765,26671,UNKNOWN
44b6_267148e4,removed,12810,26672,UNKNOWN
44b6_267148e4,removed,12811,26673,UNKNOWN
44b6_267148e4,removed,12823,26674,UNKNOWN
44b6_267148e4,removed,12845,13093,UNKNOWN
44b6_267148e4,removed,12867,26675,UNKNOWN
44b6_267148e4,removed,12968,13238,UNKNOWN
44b6_267148e4,removed,13015,13335,UNKNOWN
44b6_267148e4,removed,13040,26677,UNKNOWN
44b6_267148e4,removed,13053,13389,UNKNOWN
44b6_267148e4,removed,13093,13433,UNKNOWN
44b6_267148e4,removed,13107,13451,UNKNOWN
44b6_267148e4,removed,13112,13459,UNKNOWN
44b6_267148e4,removed,13113,13456,UNKNOWN
44b6_267148e4,removed,13145,13477,UNKNOWN
44b6_267148e4,removed,13157,13489,UNKNOWN
44b6_267148e4,removed,13176,13522,UNKNOWN
44b6_267148e4,removed,13204,13542,UNKNOWN
44b6_267148e4,removed,13227,13562,UNKNOWN
44b6_267148e4,removed,13244,13588,UNKNOWN
44b6_267148e4,removed,13258,13599,UNKNOWN
44b6_267148e4,removed,13267,13608,UNKNOWN
44b6_267148e4,removed,13335,13670,UNKNOWN
44b6_267148e4,removed,13348,13661,UNKNOWN
44b6_267148e4,removed,13352,13692,UNKNOWN
44b6_267148e4,removed,13389,13736,UNKNOWN
44b6_267148e4,removed,13420,13764,UNKNOWN
44b6_267148e4,removed,13432,13759,UNKNOWN
44b6_267148e4,removed,13477,13806,UNKNOWN
44b6_267148e4,removed,13491,26679,UNKNOWN
44b6_267148e4,removed,13525,13855,UNKNOWN
44b6_267148e4,removed,13570,13918,UNKNOWN
44b6_267148e4,removed,13621,13951,UNKNOWN
44b6_267148e4,removed,13661,13988,UNKNOWN
44b6_267148e4,removed,13670,14003,UNKNOWN
44b6_267148e4,removed,13951,14294,UNKNOWN
44b6_267148e4,removed,13971,26816,UNKNOWN
44b6_267148e4,removed,13988,14320,UNKNOWN
44b6_267148e4,removed,14003,14326,UNKNOWN
44b6_267148e4,removed,14084,14410,UNKNOWN
44b6_267148e4,removed,14109,26681,UNKNOWN
44b6_267148e4,removed,14113,14446,UNKNOWN
44b6_267148e4,removed,14115,14441,UNKNOWN
44b6_267148e4,removed,14155,14488,UNKNOWN
44b6_267148e4,removed,14166,26824,UNKNOWN
44b6_267148e4,removed,14178,14498,UNKNOWN
44b6_267148e4,removed,14257,26683,UNKNOWN
44b6_267148e4,removed,14294,14615,UNKNOWN
44b6_267148e4,removed,14295,14619,UNKNOWN
44b6_267148e4,removed,14320,14650,UNKNOWN
