source_id,owner,notebook_title,notebook_slug,url,current_version,script_version_id,created_at,updated_at,updated_at_page_text,votes,comments,page_displayed_score,score_source,accelerator,runtime,internet_setting,input_datasets,output_files,license,read_status,source_saved,source_sha256,source_bytes,markdown_cells,code_cells,output_cells,all_code_cells_checked,relevance,current_score_verified,stale_score_risk,notes
KAGGLE_CODE_RISHABHR0Y_BIOHUB-948-SEW20,rishabhr0y,biohub-948_sew20,biohub-948-sew20,https://www.kaggle.com/code/rishabhr0y/biohub-948-sew20,UNKNOWN,UNKNOWN,,,4d ago,21,0,0.935,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D U-Net tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_RISHABHR0Y_BIOHUB-DIV45-STACK,rishabhr0y,biohub-div45-stack,biohub-div45-stack,https://www.kaggle.com/code/rishabhr0y/biohub-div45-stack,1,UNKNOWN,,,2d ago,23,0,0.938,KAGGLE_CODE_LIST_CARD_DYNAMIC,NvidiaTeslaT4,NOT_VERIFIED_OUTPUTS_EMPTY,false,biohub-deepcenter-unet3d-center-prior-v1 | competitions | datasets,/kaggle/working/dual_seed_frame_retention_guard_report.json | /kaggle/working/submission.csv | /kaggle/working/wheels | submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,34d5a5dff9c1c7e3e00ebed54f8b9d8fc58db94a1313d7f19ac56066281b4610,213602,1,10,0,true,Hotness | Public Score,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 10 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_ROCKERRITESH_0-926-BIOHUB-DIVSUB,rockerritesh,0.926-biohub-divsub,0-926-biohub-divsub,https://www.kaggle.com/code/rockerritesh/0-926-biohub-divsub,UNKNOWN,UNKNOWN,,,11d ago,74,0,0.926,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,cell lineage reconstruction | graph optimization cell tracking | transformer cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=3 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_ROGERROGERROGER3R_BIOHUB-RUN58,rogerrogerroger3r,biohub-run58,biohub-run58,https://www.kaggle.com/code/rogerrogerroger3r/biohub-run58,UNKNOWN,UNKNOWN,,,1d ago,,0,0.935,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Recently Created,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_ROGERROGERROGER3R_BIOHUB-RUN59,rogerrogerroger3r,biohub-run59,biohub-run59,https://www.kaggle.com/code/rogerrogerroger3r/biohub-run59,UNKNOWN,UNKNOWN,,,1d ago,,0,0.898,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Hotness | Recently Created,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_ROMANROZEN_STRONG-START-DOG-BAND-PASS-LB-0-73,romanrozen,[STRONG START🔥]: DoG BAND-PASS | LB 0.73+,strong-start-dog-band-pass-lb-0-73,https://www.kaggle.com/code/romanrozen/strong-start-dog-band-pass-lb-0-73,UNKNOWN,UNKNOWN,,,2mo ago,79,0,0.728,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D U-Net tracking | 3D cell tracking | division jaccard | transformer cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=4 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_RYOSUKESHIROSHITA_BIOHUB-3D-CELL-TRACK-EXPLORER,ryosukeshiroshita,Biohub 3D Cell Track Explorer,biohub-3d-cell-track-explorer,https://www.kaggle.com/code/ryosukeshiroshita/biohub-3d-cell-track-explorer,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_SAITEJABANDARUIN_BIOHUB-MASTERPIECE-TRACKER-VERSION-16,saitejabandaruin,Biohub Masterpiece Tracker - Version 16,biohub-masterpiece-tracker-version-16,https://www.kaggle.com/code/saitejabandaruin/biohub-masterpiece-tracker-version-16,UNKNOWN,UNKNOWN,,,15d ago,25,0,0.913,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr | cell lineage reconstruction,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_SAITEJABANDARUIN_BIOHUB-TOP-NOTEBOOK-0-913,saitejabandaruin,Biohub Top Notebook 0.913,biohub-top-notebook-0-913,https://www.kaggle.com/code/saitejabandaruin/biohub-top-notebook-0-913,UNKNOWN,UNKNOWN,,,1mo ago,47,0,0.913,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,cell lineage reconstruction,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_SALEMALI7_BIOHUB-CELL-TRACKING-92-6,salemali7,Biohub Cell Tracking 92.6% ,biohub-cell-tracking-92-6,https://www.kaggle.com/code/salemali7/biohub-cell-tracking-92-6,UNKNOWN,UNKNOWN,,,2d ago,44,0,0.926,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,biohub cell tracking | cell lineage reconstruction | graph optimization cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=3 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_SARDORRAZIKOV_BIOHUB-FORK-ANHAD-TRACKCELLS,sardorrazikov,biohub-fork-anhad-trackcells,biohub-fork-anhad-trackcells,https://www.kaggle.com/code/sardorrazikov/biohub-fork-anhad-trackcells,UNKNOWN,UNKNOWN,,,13h ago,,0,0.915,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Recently Created | Recently Run,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_SARDORRAZIKOV_BIOHUB-FORK-FLEXONAFFT-HARMONIC,sardorrazikov,biohub-fork-flexonafft-harmonic,biohub-fork-flexonafft-harmonic,https://www.kaggle.com/code/sardorrazikov/biohub-fork-flexonafft-harmonic,UNKNOWN,UNKNOWN,,,13h ago,,0,0.936,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Recently Created | Recently Run,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_SARDORRAZIKOV_BIOHUB-FORK-PILKWANG-GAPRECOVERY,sardorrazikov,biohub-fork-pilkwang-gaprecovery,biohub-fork-pilkwang-gaprecovery,https://www.kaggle.com/code/sardorrazikov/biohub-fork-pilkwang-gaprecovery,UNKNOWN,UNKNOWN,,,11d ago,,0,0.887,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,graph optimization cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_SESHURAJUP_LB-0-857-BEST-RULE-BASE-V14,seshurajup,[LB 0.857]Best Rule Base V14,lb-0-857-best-rule-base-v14,https://www.kaggle.com/code/seshurajup/lb-0-857-best-rule-base-v14,14,UNKNOWN,,,2mo ago,97,0,0.857,KAGGLE_CODE_LIST_CARD_DYNAMIC,None,NOT_VERIFIED_OUTPUTS_EMPTY,false,biohub-cell-tracking-during-development | competitions,submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,c174e372d91fc3a6baf0dbae78ca228af64ba9b1774b21c71849f5ba2f5b9298,41867,1,1,0,true,3D cell tracking | Most Votes | adjusted edge jaccard | cell division tracking | division jaccard,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=5 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 1 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_SHUBHAMVEER_MATHEMATICAL-BIOPHYSICAL-FOUNDATIONS-OF-3D-CELL,shubhamveer,Mathematical Biophysical Foundations of 3D Cell,mathematical-biophysical-foundations-of-3d-cell,https://www.kaggle.com/code/shubhamveer/mathematical-biophysical-foundations-of-3d-cell,UNKNOWN,UNKNOWN,,,,11,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D+time microscopy | Trackastra | Ultrack | graph optimization cell tracking,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=4 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_SIDDHANTRAJHANS_CELL-TRACKING-FROM-SCRATCH,siddhantrajhans,Cell Tracking From Scratch,cell-tracking-from-scratch,https://www.kaggle.com/code/siddhantrajhans/cell-tracking-from-scratch,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_SLEEPYMEGACAT_THE-METRIC-DECIDES-YOUR-ARCHITECTURE-8-MEASURED,sleepymegacat,The metric decides your architecture — 8 measured ,the-metric-decides-your-architecture-8-measured,https://www.kaggle.com/code/sleepymegacat/the-metric-decides-your-architecture-8-measured,UNKNOWN,UNKNOWN,,,,8,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,adjusted edge jaccard,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_SONGOKU2005_BIOHUB,songoku2005,BIOHUB,biohub,https://www.kaggle.com/code/songoku2005/biohub,UNKNOWN,UNKNOWN,,,2d ago,,0,0.142,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Ultrack,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_STEMOSAMAGHANDOUR_CELL-TRACKING-DURING-DEVELOP-BY-STEMER-ENGYCATION,stemosamaghandour,Cell Tracking During Develop  By STEMer engycation,cell-tracking-during-develop-by-stemer-engycation,https://www.kaggle.com/code/stemosamaghandour/cell-tracking-during-develop-by-stemer-engycation,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,StarDist,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_STEPHENNEDUMPALLY_PLS-UPVOTE-SHARE-HIGHER-SCORING-IDEAS,stephennedumpally,pls upvote & share higher scoring ideas,pls-upvote-share-higher-scoring-ideas,https://www.kaggle.com/code/stephennedumpally/pls-upvote-share-higher-scoring-ideas,UNKNOWN,UNKNOWN,,,10d ago,57,1,0.931,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,division jaccard,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_TANGAI1_BIOHUB-C33-PUBLIC0933-V19-FALLBACK,tangai1,Biohub C33 Public0933 V19 Fallback,biohub-c33-public0933-v19-fallback,https://www.kaggle.com/code/tangai1/biohub-c33-public0933-v19-fallback,UNKNOWN,UNKNOWN,,,4d ago,,0,0.933,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,adjusted edge jaccard | zebrafish cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_TANGAI1_BIOHUB-C35-FALLBACK-DETECTION-CLEANROOM-20260831,tangai1,biohub-c35-fallback-detection-cleanroom-20260831,biohub-c35-fallback-detection-cleanroom-20260831,https://www.kaggle.com/code/tangai1/biohub-c35-fallback-detection-cleanroom-20260831,UNKNOWN,UNKNOWN,,,3d ago,63,0,0.934,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D U-Net tracking | division jaccard | zebrafish cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=3 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_TANGAI1_BIOHUB-CLEAN-FORWARD-LOOKAHEAD-V1,tangai1,Biohub Clean Forward Lookahead V1,biohub-clean-forward-lookahead-v1,https://www.kaggle.com/code/tangai1/biohub-clean-forward-lookahead-v1,UNKNOWN,UNKNOWN,,,25d ago,,0,0.915,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_TANGAI1_BIOHUB-CLEAN-JOINT-RECALL-RESCUE-V1,tangai1,Biohub Clean Joint Recall Rescue V1,biohub-clean-joint-recall-rescue-v1,https://www.kaggle.com/code/tangai1/biohub-clean-joint-recall-rescue-v1,UNKNOWN,UNKNOWN,,,25d ago,,0,0.915,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr | adjusted edge jaccard,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_TANGAI1_BIOHUB-STABLE-CONTROL-V3,tangai1,Biohub Stable Control V3,biohub-stable-control-v3,https://www.kaggle.com/code/tangai1/biohub-stable-control-v3,UNKNOWN,UNKNOWN,,,23d ago,,0,0.915,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_THARUNKUMAR369_BIOHUB-CELL-TRACKING-LINEAGE-SUBMISSION,tharunkumar369,Biohub Cell Tracking Lineage Submission,biohub-cell-tracking-lineage-submission,https://www.kaggle.com/code/tharunkumar369/biohub-cell-tracking-lineage-submission,UNKNOWN,UNKNOWN,,,17h ago,,0,0.391,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Hotness,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_THEONE0121_BEYOND-CELL-TRACKING-UNDERSTANDING-EMBRYO-DYNAMIC,theone0121,Beyond Cell Tracking: Understanding Embryo Dynamic,beyond-cell-tracking-understanding-embryo-dynamic,https://www.kaggle.com/code/theone0121/beyond-cell-tracking-understanding-embryo-dynamic,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D+time microscopy,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_THIBAUTGOLDSBOROUGH_UNET-BASELINE-INFERENCE-SUBMISSION,thibautgoldsborough,UNet baseline - inference & submission,unet-baseline-inference-submission,https://www.kaggle.com/code/thibautgoldsborough/unet-baseline-inference-submission,1,UNKNOWN,,,,85,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,NvidiaTeslaT4,NOT_VERIFIED_OUTPUTS_EMPTY,false,competitions | datasets,/kaggle/working/repo | submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,a712fae47070c43e00341202c7a0ffa7b584af25d435dd4afe46d952f4a54978,8574,6,5,0,true,GEFF | cell division tracking | tracksdata | transformer cell tracking,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=4 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 5 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_TOM99763_TRACKSDATA-TUTORIAL-EVALUATION-MOCK-TESTS,tom99763,tracksdata Tutorial & Evaluation Mock Tests,tracksdata-tutorial-evaluation-mock-tests,https://www.kaggle.com/code/tom99763/tracksdata-tutorial-evaluation-mock-tests,UNKNOWN,UNKNOWN,,,,16,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr | adjusted edge jaccard | tracksdata | zebrafish cell tracking,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=4 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_TOMAKO4390_BIOHUB-948-BASELINE-REPRO,tomako4390,biohub-948-baseline-repro,biohub-948-baseline-repro,https://www.kaggle.com/code/tomako4390/biohub-948-baseline-repro,UNKNOWN,UNKNOWN,,,1d ago,,0,0.935,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Hotness | Recently Created,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_TOMASA2_BIOHUB-WHAT-WORKED-AND-WHAT-DIDNT-FOR-ME,tomasa2,Biohub what worked and what didnt for me  ,biohub-what-worked-and-what-didnt-for-me,https://www.kaggle.com/code/tomasa2/biohub-what-worked-and-what-didnt-for-me,UNKNOWN,UNKNOWN,,,1mo ago,14,0,0.841,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,adjusted edge jaccard,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_TOMASA2_WHAT-I-MEASURED-AND-WHAT-I-GOT-WRONG,tomasa2,"What I measured, and what I got wrong",what-i-measured-and-what-i-got-wrong,https://www.kaggle.com/code/tomasa2/what-i-measured-and-what-i-got-wrong,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Ultrack,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_UDITJAIN13_0-893-LB-BEST-SCORE-FULL-CODE-EXPLAINED,uditjain13,[0.893 LB] Best Score - Full Code + Explained,0-893-lb-best-score-full-code-explained,https://www.kaggle.com/code/uditjain13/0-893-lb-best-score-full-code-explained,UNKNOWN,UNKNOWN,,,2mo ago,,0,0.893,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D+time microscopy | graph optimization cell tracking | zebrafish cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=3 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_WANDERWAAL_BIOHUB-SUBMISSION-CLASSICAL-IMPROVED,wanderwaal,biohub_submission_classical_improved,biohub-submission-classical-improved,https://www.kaggle.com/code/wanderwaal/biohub-submission-classical-improved,UNKNOWN,UNKNOWN,,,2mo ago,,0,0.842,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Cellpose | StarDist,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_WUWENMIN_BIOHUB-C33-0933-EXACT-REPRO,wuwenmin,Biohub C33 0933 Exact Repro,biohub-c33-0933-exact-repro,https://www.kaggle.com/code/wuwenmin/biohub-c33-0933-exact-repro,UNKNOWN,UNKNOWN,,,3d ago,,0,0.933,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,adjusted edge jaccard | zebrafish cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_XAXIPIRULAZO_MITOSIS-VISUALIZATION,xaxipirulazo,Mitosis Visualization,mitosis-visualization,https://www.kaggle.com/code/xaxipirulazo/mitosis-visualization,UNKNOWN,UNKNOWN,,,,13,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Ultrack,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
