source_id,owner_repo,url,description,relation_to_competition,stars,forks,default_branch,latest_commit_sha,latest_commit_date,license,archived,file_count,read_status,files_actually_read,evidence_path,notes
GH-DISCOVERY-royerlab__zebrahub-napari-animation,royerlab/zebrahub-napari-animation,https://github.com/royerlab/zebrahub-napari-animation,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-007; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-royerlab__zebrahub-paper-hcr-analysis,royerlab/zebrahub-paper-hcr-analysis,https://github.com/royerlab/zebrahub-paper-hcr-analysis,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-007; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-royerlab__zebrahub-paper-umap-3d,royerlab/zebrahub-paper-umap-3d,https://github.com/royerlab/zebrahub-paper-umap-3d,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-007;GH-WEB-007; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-royerlab__zebrahub-protocols,royerlab/zebrahub-protocols,https://github.com/royerlab/zebrahub-protocols,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-007; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-RSuchkov32__Cell-Tracking-Challenge,RSuchkov32/Cell-Tracking-Challenge,https://github.com/RSuchkov32/Cell-Tracking-Challenge,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-009; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-Rudolf-Staline__biohub-cell-tracker,Rudolf-Staline/biohub-cell-tracker,https://github.com/Rudolf-Staline/biohub-cell-tracker,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-CODE-FIRST-PAGE-RELEVANT; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-s-shailja__ucsb_ctc,s-shailja/ucsb_ctc,https://github.com/s-shailja/ucsb_ctc,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-009; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-SailorRen__Biohub-CELL,SailorRen/Biohub-CELL,https://github.com/SailorRen/Biohub-CELL,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-001;GH-RS-002;GH-RS-003; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-Santosdevbjj__biohub-cell-tracking,Santosdevbjj/biohub-cell-tracking,https://github.com/Santosdevbjj/biohub-cell-tracking,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-Sarahnjunge__biohub-cell-tracking,Sarahnjunge/biohub-cell-tracking,https://github.com/Sarahnjunge/biohub-cell-tracking,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-SchmollerLab__Cell_ACDC,SchmollerLab/Cell_ACDC,https://github.com/SchmollerLab/Cell_ACDC,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-CODE-FIRST-PAGE-RELEVANT; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-seshurajup__myclew,seshurajup/myclew,https://github.com/seshurajup/myclew,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-CODE-FIRST-PAGE-RELEVANT; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-Shubhranshu331__Biohub-Cell-Tracking,Shubhranshu331/Biohub-Cell-Tracking,https://github.com/Shubhranshu331/Biohub-Cell-Tracking,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-sidetech311-hash__-Biohub-Cell-Tracking,sidetech311-hash/-Biohub-Cell-Tracking,https://github.com/sidetech311-hash/-Biohub-Cell-Tracking,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DEEP-sota1111__biohub-claude,sota1111/biohub-claude,https://github.com/sota1111/biohub-claude,competition experiment system,competition_participant_experiment_system,0,0,main,503d15ab439a6fb2e27894bc77e9ae4733a4f732,2026-08-23T14:34:51+09:00,LICENSE_FILE_READ_UNCLASSIFIED,False,465,TARGET_FILES_READ,README.md;NOTICE.md;pyproject.toml;requirements.txt;src/biohub_tracking/io.py;src/biohub_tracking/detect.py;src/biohub_tracking/learned_detect.py;src/biohub_tracking/link.py;src/biohub_tracking/xattn_edge.py;src/biohub_tracking/division_overlay.py;src/biohub_tracking/eval/official.py;src/biohub_tracking/eval/score.py;src/biohub_tracking/build_submission.py;submit/make_submission.py;docs/ai/sot-2830-global-mincostflow-linking.md,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/sota1111__biohub-claude/repo_evidence.json,queries=GH-DEEP-SELECTION;GH-RS-001;GH-RS-002;GH-RS-003; broad experiment repository sampled at target-file level only; NOTICE is not a classified open-source license; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-sota1111__biohub-gpt,sota1111/biohub-gpt,https://github.com/sota1111/biohub-gpt,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-CODE-FIRST-PAGE-RELEVANT;GH-RS-001;GH-RS-002;GH-RS-003; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-Sumant40__Biohub---Cell-Tracking-During-Development,Sumant40/Biohub---Cell-Tracking-During-Development,https://github.com/Sumant40/Biohub---Cell-Tracking-During-Development,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-001;GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-SurehSan__Biohub---Cell-Tracking,SurehSan/Biohub---Cell-Tracking,https://github.com/SurehSan/Biohub---Cell-Tracking,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-002;GH-RS-003; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-sydneycally-inclane-2812__cell-tracking-challenge-cv-project,sydneycally-inclane-2812/cell-tracking-challenge-cv-project,https://github.com/sydneycally-inclane-2812/cell-tracking-challenge-cv-project,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-009; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-syucat__Tymdigk_CTModel,syucat/Tymdigk_CTModel,https://github.com/syucat/Tymdigk_CTModel,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-009; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-szymonczaja__Biohub-cell-tracking,szymonczaja/Biohub-cell-tracking,https://github.com/szymonczaja/Biohub-cell-tracking,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-002;GH-RS-003; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tabonsiktir-stack__Ultracker,tabonsiktir-stack/Ultracker,https://github.com/tabonsiktir-stack/Ultracker,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-004; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tanushm31__biohub-cell-tracking,tanushm31/biohub-cell-tracking,https://github.com/tanushm31/biohub-cell-tracking,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tanvik7072__Biohub-Cell-Tracking-During-Development,tanvik7072/Biohub-Cell-Tracking-During-Development,https://github.com/tanvik7072/Biohub-Cell-Tracking-During-Development,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-001;GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-taresh18__Cell-Tracking-Challenge,taresh18/Cell-Tracking-Challenge,https://github.com/taresh18/Cell-Tracking-Challenge,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-009; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DEEP-tarunn613__biohub-cell-tracking,tarunn613/biohub-cell-tracking,https://github.com/tarunn613/biohub-cell-tracking,competition participant pipeline,competition_participant_pipeline,0,0,master,6bbcb87747aa65c531da99f21cb773f0a0fef1cc,2026-07-29T02:02:00+05:30,NO_LICENSE_FILE_OBSERVED,False,58,FULL_RELEVANT_REPO_SOURCE_READ,README.md;requirements.txt;docs/metric.md;docs/results.md;src/baseline.py;src/detect_cellpose.py;src/track_lap.py;src/track_motile.py;src/score.py;src/assemble_submission.py;data/README.md;docs/competition.md;docs/experiments.md;reference/file_manifest.csv;reference/sample_submission.csv;reference/zarr_meta/array0_meta/zarr.json;reference/zarr_meta/geff_meta/train/44b6_0113de3b.geff/edges/ids/zarr.json;reference/zarr_meta/geff_meta/train/44b6_0113de3b.geff/edges/props/zarr.json;reference/zarr_meta/geff_meta/train/44b6_0113de3b.geff/edges/zarr.json;reference/zarr_meta/geff_meta/train/44b6_0113de3b.geff/nodes/ids/zarr.json;reference/zarr_meta/geff_meta/train/44b6_0113de3b.geff/nodes/props/zarr.json;reference/zarr_meta/geff_meta/train/44b6_0113de3b.geff/nodes/zarr.json;reference/zarr_meta/geff_meta/train/44b6_0113de3b.geff/zarr.json;reference/zarr_meta/rel/test/44b6_0113de3b/0/zarr.json;reference/zarr_meta/rel/test/6bba_05b6850b/0/zarr.json;reference/zarr_meta/rel/train/44b6_0113de3b/0/zarr.json;reference/zarr_meta/rel/train/6bba_05b6850b/0/zarr.json;reference/zarr_meta/rel/traingeff/44b6_0113de3b/zarr.json;reference/zarr_meta/rel/traingeff/6bba_05b6850b/zarr.json;reference/zarr_meta/root_meta/zarr.json;reference/zarr_meta/verify/train/44b6_0113de3b.geff/edges/ids/zarr.json;reference/zarr_meta/verify/train/44b6_0113de3b.geff/nodes/ids/zarr.json;reference/zarr_meta/verify/train/44b6_0113de3b.geff/nodes/props/t/values/zarr.json;tools/animate_compare.py;tools/animate_detections.py;tools/animate_tracks.py;tools/animate_zarr.py;tools/download_datasets.py;tools/view_compare_napari.py;tools/view_napari.py;tools/view_tracks_napari.py;tools/visualize_zarr.py,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/tarunn613__biohub-cell-tracking/repo_evidence.json,queries=GH-DEEP-SELECTION;GH-RS-001;GH-RS-002;GH-RS-003;GH-RS-010; direct competition alternative combining foundation segmentation and global tracking; no license file observed; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-TejasThate__kaggle-biohub-cell-tracking,TejasThate/kaggle-biohub-cell-tracking,https://github.com/TejasThate/kaggle-biohub-cell-tracking,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-002;GH-RS-003; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-Tha1s24__Projeto_ZebraHub,Tha1s24/Projeto_ZebraHub,https://github.com/Tha1s24/Projeto_ZebraHub,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-007; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-Thenowolf__Cell-tracking-challenge,Thenowolf/Cell-tracking-challenge,https://github.com/Thenowolf/Cell-tracking-challenge,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-009; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-TimScherr__KIT-GE-3-Cell-Segmentation-for-CTC,TimScherr/KIT-GE-3-Cell-Segmentation-for-CTC,https://github.com/TimScherr/KIT-GE-3-Cell-Segmentation-for-CTC,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-009; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tink0mar__yolo_sam2_cell_tracker,tink0mar/yolo_sam2_cell_tracker,https://github.com/tink0mar/yolo_sam2_cell_tracker,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-009; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-Tobi-joshua__Biohub---Cell-Tracking-During-Development,Tobi-joshua/Biohub---Cell-Tracking-During-Development,https://github.com/Tobi-joshua/Biohub---Cell-Tracking-During-Development,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-001;GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DEEP-tossowski__BioHub,tossowski/BioHub,https://github.com/tossowski/BioHub,competition participant pipeline,competition_participant_pipeline,0,0,main,a0422bcf810cbb6ca10c71dbf828ea6c76fc8c11,2026-07-10T15:06:05-07:00,MIT,False,91,FULL_RELEVANT_REPO_SOURCE_READ,README.md;LICENSE;pyproject.toml;scripts/train_detection.py;scripts/predict.py;scripts/evaluate.py;src/biohub_tracking/dataspec.py;src/biohub_tracking/io.py;src/biohub_tracking/detection/heatmap.py;src/biohub_tracking/linking/lap.py;src/biohub_tracking/linking/ultrack_linker.py;src/biohub_tracking/linking/postprocess.py;src/biohub_tracking/metrics.py;src/biohub_tracking/submission.py;src/biohub_tracking/pipeline.py;CLAUDE.md;biohub.ipynb;configs/baseline.yaml;kaggle_submit/README.md;kaggle_submit/build_wheelhouse.sh;kaggle_submit/config.sh;kaggle_submit/kernel/kernel-metadata.json;kaggle_submit/kernel_lb897/biohub-lb897-repro.ipynb;kaggle_submit/kernel_lb897/kernel-metadata.json;kaggle_submit/kernel_test/biohub.ipynb;kaggle_submit/kernel_test/kernel-metadata.json;kaggle_submit/push_and_submit.sh;kaggle_submit/stage_model.sh;kaggle_submit/upload_datasets.sh;notebooks/biohub_baseline_submission.ipynb;plans/plan-A.md;research/lb897/lb897-baseline.ipynb;research/lb897_out/tracking_repo/kaggle_test_splits_50ep.json;research/lb897_out/tracking_repo/scripts/augmentations.py;research/lb897_out/tracking_repo/scripts/dataspec.py;research/lb897_out/tracking_repo/scripts/evaluate.py;research/lb897_out/tracking_repo/scripts/predict_unet_transformer.py;research/lb897_out/tracking_repo/scripts/train_unet_transformer.py;research/lb897_out/tracking_repo/src/biohub_tracking/__init__.py;research/lb897_out/tracking_repo/src/biohub_tracking/division_metrics.py;research/lb897_out/tracking_repo/src/biohub_tracking/img_proc.py;research/lb897_out/tracking_repo/src/biohub_tracking/io.py;research/lb897_out/tracking_repo/src/biohub_tracking/metrics.py;research/lb897_out/tracking_repo/src/biohub_tracking/models/__init__.py;research/lb897_out/tracking_repo/src/biohub_tracking/models/simple_node_transformer.py;research/lb897_out/tracking_repo/src/biohub_tracking/models/temporal_unet.py;research/lb897_out2/run_stats.csv;research/lb897_out2/tracking_repo/kaggle_test_splits_50ep.json;research/lb897_out2/tracking_repo/scripts/augmentations.py;research/lb897_out2/tracking_repo/scripts/dataspec.py;research/lb897_out2/tracking_repo/scripts/evaluate.py;research/lb897_out2/tracking_repo/scripts/predict_unet_transformer.py;research/lb897_out2/tracking_repo/scripts/train_unet_transformer.py;research/lb897_out2/tracking_repo/src/biohub_tracking/__init__.py;research/lb897_out2/tracking_repo/src/biohub_tracking/division_metrics.py;research/lb897_out2/tracking_repo/src/biohub_tracking/img_proc.py;research/lb897_out2/tracking_repo/src/biohub_tracking/io.py;research/lb897_out2/tracking_repo/src/biohub_tracking/metrics.py;research/lb897_out2/tracking_repo/src/biohub_tracking/models/__init__.py;research/lb897_out2/tracking_repo/src/biohub_tracking/models/simple_node_transformer.py;research/lb897_out2/tracking_repo/src/biohub_tracking/models/temporal_unet.py;research/pilkwang_graph/biohub-cell-tracking-learned-graph-w-gap-recovery.ipynb;research/rule857/lb-0-857-rule-based-v14.ipynb;research/support_pack_meta/ARTIFACT_MANIFEST.json;research/support_pack_meta/kaggle_dependency_install_command.txt;research/support_pack_meta/requirements-unet-ilp-kaggle-predownload.txt;scripts/download_data.py;scripts/eval_detection.py;scripts/make_submission.py;scripts/run_eda.py;scripts/train_all.py;src/biohub_tracking/__init__.py;src/biohub_tracking/_graph_eval.py;src/biohub_tracking/detection/__init__.py;src/biohub_tracking/detection/blob.py;src/biohub_tracking/detection/eval.py;src/biohub_tracking/eda.py;src/biohub_tracking/linking/__init__.py;src/biohub_tracking/linking/nn.py;src/biohub_tracking/track_graph.py;tests/__init__.py;tests/test_augmentation.py;tests/test_detection_eval.py;tests/test_heatmap.py;tests/test_metrics.py;tests/test_pipeline.py,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/tossowski__BioHub/repo_evidence.json,queries=GH-CODE-FIRST-PAGE-RELEVANT;GH-DEEP-SELECTION; complete competition-oriented alternative with both lightweight assignment and Ultrack backend; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-trackmate-sc__TrackMate-CTCRunner,trackmate-sc/TrackMate-CTCRunner,https://github.com/trackmate-sc/TrackMate-CTCRunner,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-009; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-trackmate-sc__TrackMate-Trackastra,trackmate-sc/TrackMate-Trackastra,https://github.com/trackmate-sc/TrackMate-Trackastra,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-CODE-FIRST-PAGE-RELEVANT;GH-RS-005; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tracksdata__cde-cognizant,tracksdata/cde-cognizant,https://github.com/tracksdata/cde-cognizant,Search-result repository title/link only,NAME_COLLISION_FALSE_POSITIVE,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-013; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tracksdata__Cognizant-IIT-CHN,tracksdata/Cognizant-IIT-CHN,https://github.com/tracksdata/Cognizant-IIT-CHN,Search-result repository title/link only,NAME_COLLISION_FALSE_POSITIVE,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-013; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tracksdata__Cognizant-JAVA-FSD-HYD,tracksdata/Cognizant-JAVA-FSD-HYD,https://github.com/tracksdata/Cognizant-JAVA-FSD-HYD,Search-result repository title/link only,NAME_COLLISION_FALSE_POSITIVE,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-013; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tracksdata__cts-adm-microservices,tracksdata/cts-adm-microservices,https://github.com/tracksdata/cts-adm-microservices,Search-result repository title/link only,NAME_COLLISION_FALSE_POSITIVE,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-013; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tracksdata__CTS-Fullstack-Pune,tracksdata/CTS-Fullstack-Pune,https://github.com/tracksdata/CTS-Fullstack-Pune,Search-result repository title/link only,NAME_COLLISION_FALSE_POSITIVE,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-013; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tracksdata__mef-cambodia,tracksdata/mef-cambodia,https://github.com/tracksdata/mef-cambodia,Search-result repository title/link only,NAME_COLLISION_FALSE_POSITIVE,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-013; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
